Date,Type,Title,Info,Currency,Amount,Fees & Taxes,Net,Tax Details,Amount_Clean,Net_Clean,Fees_Clean,Date_Parsed,Month
"January 2, 2026",Fee,Listing fee,Listing #4426233970,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-02,2026-01
"January 2, 2026",Fee,Transaction fee: Shipping,Order #3937762855,USD,--,-$0.34,-$0.34,--,0.0,-0.34,-0.34,2026-01-02,2026-01
"January 2, 2026",Fee,Transaction fee: Skateboard Shelf Mounts: Floating Skateb...,Order #3937762855,USD,--,-$1.56,-$1.56,--,0.0,-1.56,-1.56,2026-01-02,2026-01
"January 2, 2026",Fee,Processing fee,Order #3937762855,USD,--,-$1.13,-$1.13,--,0.0,-1.13,-1.13,2026-01-02,2026-01
"January 2, 2026",Sale,Payment for Order #3937762855,,USD,$29.22,--,$29.22,--,29.22,29.22,0.0,2026-01-02,2026-01
"January 2, 2026",Fee,Listing fee,Listing #4389560293,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-02,2026-01
"January 2, 2026",Fee,Listing fee,Listing #4389560293,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-02,2026-01
"January 2, 2026",Shipping,USPS shipping label,Label #296357177625,USD,--,-$4.65,-$4.65,--,0.0,-4.65,-4.65,2026-01-02,2026-01
"January 2, 2026",Shipping,USPS shipping label,Label #296357121439,USD,--,-$4.95,-$4.95,--,0.0,-4.95,-4.95,2026-01-02,2026-01
"January 2, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Jan 1, 2026",USD,--,-$5.00,-$5.00,--,0.0,-5.0,-5.0,2026-01-02,2026-01
"January 2, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3937680441,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-02,2026-01
"January 2, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3937680441,USD,--,-$0.52,-$0.52,--,0.0,-0.52,-0.52,2026-01-02,2026-01
"January 2, 2026",Tax,Sales tax paid by buyer,Order #3937680441,USD,--,-$3.41,-$3.41,--,0.0,-3.41,-3.41,2026-01-02,2026-01
"January 2, 2026",Fee,Processing fee,Order #3937680441,USD,--,-$1.55,-$1.55,--,0.0,-1.55,-1.55,2026-01-02,2026-01
"January 2, 2026",Sale,Payment for Order #3937680441,,USD,$43.39,--,$43.39,--,43.39,43.39,0.0,2026-01-02,2026-01
"January 2, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-02,2026-01
"January 2, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-02,2026-01
"January 2, 2026",Shipping,USPS shipping label,Label #296350187721,USD,--,-$13.17,-$13.17,--,0.0,-13.17,-13.17,2026-01-02,2026-01
"January 1, 2026",Fee,Transaction fee: Shipping,Order #3937391461,USD,--,-$0.48,-$0.48,--,0.0,-0.48,-0.48,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Rotating Photo Reel | Polaroid & Instax ...,Order #3937391461,USD,--,-$1.56,-$1.56,--,0.0,-1.56,-1.56,2026-01-01,2026-01
"January 1, 2026",Tax,Sales tax paid by buyer,Order #3937391461,USD,--,-$1.68,-$1.68,--,0.0,-1.68,-1.68,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3937391461,,USD,$33.03,--,$33.03,--,33.03,33.03,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3937391461,USD,--,-$1.24,-$1.24,--,0.0,-1.24,-1.24,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4387205694,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Shipping,Order #3929968078,USD,--,-$0.83,-$0.83,--,0.0,-0.83,-0.83,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3929968078,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-01,2026-01
"January 1, 2026",Tax,Sales tax paid by buyer,Order #3929968078,USD,--,-$2.96,-$2.96,--,0.0,-2.96,-2.96,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3929968078,,USD,$47.69,--,$47.69,--,47.69,47.69,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3929968078,USD,--,-$1.68,-$1.68,--,0.0,-1.68,-1.68,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3937306253,USD,--,-$3.12,-$3.12,--,0.0,-3.12,-3.12,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3937306253,USD,--,-$1.69,-$1.69,--,0.0,-1.69,-1.69,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3937306253,,USD,$47.99,--,$47.99,--,47.99,47.99,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3929921064,USD,--,-$4.31,-$4.31,--,0.0,-4.31,-4.31,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Shipping,Order #3929921064,USD,--,-$0.83,-$0.83,--,0.0,-0.83,-0.83,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3929921064,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-01,2026-01
"January 1, 2026",Tax,Sales tax paid by buyer,Order #3929921064,USD,--,-$1.00,-$1.00,--,0.0,-1.0,-1.0,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3929921064,USD,--,-$1.14,-$1.14,--,0.0,-1.14,-1.14,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3929921064,,USD,$29.73,--,$29.73,--,29.73,29.73,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Shipping,Order #3929876176,USD,--,-$1.59,-$1.59,--,0.0,-1.59,-1.59,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3929876176,USD,--,-$2.08,-$2.08,--,0.0,-2.08,-2.08,2026-01-01,2026-01
"January 1, 2026",Tax,Sales tax paid by buyer,Order #3929876176,USD,--,-$3.39,-$3.39,--,0.0,-3.39,-3.39,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3929876176,USD,--,-$2.05,-$2.05,--,0.0,-2.05,-2.05,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3929876176,,USD,$59.87,--,$59.87,--,59.87,59.87,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4410735065,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Mid-Century Modern Starburst Ornament | ...,Order #3937217437,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Mid-Century Modern Starburst Ornament | ...,Order #3937217437,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Mid-Century Modern Starburst Ornament | ...,Order #3937217437,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-01-01,2026-01
"January 1, 2026",Buyer Fee,Colorado Retail Delivery Fee (paid by buyer),Order #3937217437,USD,--,-$0.28,-$0.28,--,0.0,-0.28,-0.28,2026-01-01,2026-01
"January 1, 2026",Tax,Sales tax paid by buyer,Order #3937217437,USD,--,-$4.39,-$4.39,--,0.0,-4.39,-4.39,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3937217437,USD,--,-$1.83,-$1.83,--,0.0,-1.83,-1.83,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3937217437,,USD,$52.65,--,$52.65,--,52.65,52.65,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4414028758,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4414028758,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4414028758,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3929648554,USD,--,-$3.12,-$3.12,--,0.0,-3.12,-3.12,2026-01-01,2026-01
"January 1, 2026",Tax,Sales tax paid by buyer,Order #3929648554,USD,--,-$3.84,-$3.84,--,0.0,-3.84,-3.84,2026-01-01,2026-01
"January 1, 2026",Fee,Processing fee,Order #3929648554,USD,--,-$1.80,-$1.80,--,0.0,-1.8,-1.8,2026-01-01,2026-01
"January 1, 2026",Sale,Payment for Order #3929648554,,USD,$51.83,--,$51.83,--,51.83,51.83,0.0,2026-01-01,2026-01
"January 1, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-01-01,2026-01
"January 1, 2026",Shipping,USPS return shipping label,Label #292284207864,USD,--,-$8.98,-$8.98,--,0.0,-8.98,-8.98,2026-01-01,2026-01
"January 1, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Dec 31, 2025",USD,--,-$4.80,-$4.80,--,0.0,-4.8,-4.8,2026-01-01,2026-01
"February 13, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Cabin De...,Order #3976844917,USD,--,-$3.38,-$3.38,--,0.0,-3.38,-3.38,2026-02-13,2026-02
"February 13, 2026",Buyer Fee,Colorado Retail Delivery Fee (paid by buyer),Order #3976844917,USD,--,-$0.28,-$0.28,--,0.0,-0.28,-0.28,2026-02-13,2026-02
"February 13, 2026",Tax,Sales tax paid by buyer,Order #3976844917,USD,--,-$4.65,-$4.65,--,0.0,-4.65,-4.65,2026-02-13,2026-02
"February 13, 2026",Fee,Processing fee,Order #3976844917,USD,--,-$1.96,-$1.96,--,0.0,-1.96,-1.96,2026-02-13,2026-02
"February 13, 2026",Sale,Payment for Order #3976844917,"Funds will be available on Feb 14, 2026",USD,$56.92,--,$56.92,--,56.92,56.92,0.0,2026-02-13,2026-02
"February 13, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299076823732,USD,--,-$5.62,-$5.62,--,0.0,-5.62,-5.62,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299076811144,USD,--,-$5.52,-$5.52,--,0.0,-5.52,-5.52,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299076769210,USD,--,-$9.20,-$9.20,--,0.0,-9.2,-9.2,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299831057787,USD,--,-$11.01,-$11.01,--,0.0,-11.01,-11.01,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299830972025,USD,--,-$7.57,-$7.57,--,0.0,-7.57,-7.57,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299820102595,USD,--,-$5.52,-$5.52,--,0.0,-5.52,-5.52,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299065745426,USD,--,-$5.29,-$5.29,--,0.0,-5.29,-5.29,2026-02-13,2026-02
"February 13, 2026",Shipping,USPS shipping label,Label #299065704820,USD,--,-$5.20,-$5.20,--,0.0,-5.2,-5.2,2026-02-13,2026-02
"February 13, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Feb 12, 2026",USD,--,-$9.99,-$9.99,--,0.0,-9.99,-9.99,2026-02-13,2026-02
"February 12, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3976289445,USD,--,-$7.80,-$7.80,--,0.0,-7.8,-7.8,2026-02-12,2026-02
"February 12, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Cabin De...,Order #3976289445,USD,--,-$3.38,-$3.38,--,0.0,-3.38,-3.38,2026-02-12,2026-02
"February 12, 2026",Fee,Processing fee,Order #3976289445,USD,--,-$1.81,-$1.81,--,0.0,-1.81,-1.81,2026-02-12,2026-02
"February 12, 2026",Sale,Payment for Order #3976289445,,USD,$51.99,--,$51.99,--,51.99,51.99,0.0,2026-02-12,2026-02
"February 12, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-12,2026-02
"February 12, 2026",Shipping,Adjustment for USPS shipping label,Adjustment #299022937419,USD,--,-$2.81,-$2.81,--,0.0,-2.81,-2.81,2026-02-12,2026-02
"February 12, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Feb 11, 2026",USD,--,-$10.00,-$10.00,--,0.0,-10.0,-10.0,2026-02-12,2026-02
"February 12, 2026",Marketing,Fee for sale made through Offsite Ads,Order #3975808989,USD,--,-$6.60,-$6.60,--,0.0,-6.6,-6.6,2026-02-12,2026-02
"February 12, 2026",Fee,Transaction fee: Blimp Pendant Light | Airship Hanging La...,Order #3975808989,USD,--,-$2.86,-$2.86,--,0.0,-2.86,-2.86,2026-02-12,2026-02
"February 12, 2026",Tax,Sales tax paid by buyer,Order #3975808989,USD,--,-$2.33,-$2.33,--,0.0,-2.33,-2.33,2026-02-12,2026-02
"February 12, 2026",Fee,Processing fee,Order #3975808989,USD,--,-$1.64,-$1.64,--,0.0,-1.64,-1.64,2026-02-12,2026-02
"February 12, 2026",Sale,Payment for Order #3975808989,,USD,$46.32,--,$46.32,--,46.32,46.32,0.0,2026-02-12,2026-02
"February 12, 2026",Fee,Listing fee,Listing #4444069229,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-12,2026-02
"February 11, 2026",Fee,Transaction fee: Shipping,Order #3975663257,USD,--,-$0.57,-$0.57,--,0.0,-0.57,-0.57,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...,Order #3975663257,USD,--,-$1.30,-$1.30,--,0.0,-1.3,-1.3,2026-02-11,2026-02
"February 11, 2026",Tax,Sales tax paid by buyer,Order #3975663257,USD,--,-$2.00,-$2.00,--,0.0,-2.0,-2.0,2026-02-11,2026-02
"February 11, 2026",Fee,Processing fee,Order #3975663257,USD,--,-$1.17,-$1.17,--,0.0,-1.17,-1.17,2026-02-11,2026-02
"February 11, 2026",Sale,Payment for Order #3975663257,,USD,$30.71,--,$30.71,--,30.71,30.71,0.0,2026-02-11,2026-02
"February 11, 2026",Fee,Listing fee,Listing #4426215313,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Cabin De...,Order #3972029328,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-02-11,2026-02
"February 11, 2026",Buyer Fee,Colorado Retail Delivery Fee (paid by buyer),Order #3972029328,USD,--,-$0.28,-$0.28,--,0.0,-0.28,-0.28,2026-02-11,2026-02
"February 11, 2026",Tax,Sales tax paid by buyer,Order #3972029328,USD,--,-$2.93,-$2.93,--,0.0,-2.93,-2.93,2026-02-11,2026-02
"February 11, 2026",Fee,Processing fee,Order #3972029328,USD,--,-$1.43,-$1.43,--,0.0,-1.43,-1.43,2026-02-11,2026-02
"February 11, 2026",Sale,Payment for Order #3972029328,,USD,$39.20,--,$39.20,--,39.2,39.2,0.0,2026-02-11,2026-02
"February 11, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-11,2026-02
"February 11, 2026",Shipping,USPS shipping label,Label #299701658085,USD,--,-$6.51,-$6.51,--,0.0,-6.51,-6.51,2026-02-11,2026-02
"February 11, 2026",Shipping,USPS shipping label,Label #299701600847,USD,--,-$10.64,-$10.64,--,0.0,-10.64,-10.64,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Shipping,Order #3971977780,USD,--,-$1.80,-$1.80,--,0.0,-1.8,-1.8,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3971977780,USD,--,-$3.38,-$3.38,--,0.0,-3.38,-3.38,2026-02-11,2026-02
"February 11, 2026",Fee,Processing fee,Order #3971977780,USD,--,-$2.64,-$2.64,--,0.0,-2.64,-2.64,2026-02-11,2026-02
"February 11, 2026",Sale,Payment for Order #3971977780,,USD,$79.64,--,$79.64,--,79.64,79.64,0.0,2026-02-11,2026-02
"February 11, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-11,2026-02
"February 11, 2026",Shipping,Adjustment for USPS shipping label,Adjustment #298092913634,USD,--,-$2.81,-$2.81,--,0.0,-2.81,-2.81,2026-02-11,2026-02
"February 11, 2026",Fee,Listing fee,Listing #4426233970,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-11,2026-02
"February 11, 2026",Fee,Listing fee,Listing #4455454596,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-11,2026-02
"February 11, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Feb 10, 2026",USD,--,-$10.00,-$10.00,--,0.0,-10.0,-10.0,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Shipping,Order #3974930473,USD,--,-$1.80,-$1.80,--,0.0,-1.8,-1.8,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...,Order #3974930473,USD,--,-$2.60,-$2.60,--,0.0,-2.6,-2.6,2026-02-11,2026-02
"February 11, 2026",Fee,Processing fee,Order #3974930473,USD,--,-$2.28,-$2.28,--,0.0,-2.28,-2.28,2026-02-11,2026-02
"February 11, 2026",Sale,Payment for Order #3974930473,,USD,$67.64,--,$67.64,--,67.64,67.64,0.0,2026-02-11,2026-02
"February 11, 2026",Fee,Transaction fee: Shipping,Order #3974590525,USD,--,-$5.27,-$5.27,--,0.0,-5.27,-5.27,2026-02-11,2026-02
"February 11, 2026",Fee,"Transaction fee: Color Changing Desk Lamp, Wireless and R...",Order #3974590525,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-02-11,2026-02
"February 11, 2026",Fee,"Transaction fee: Color Changing Desk Lamp, Wireless and R...",Order #3974590525,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-02-11,2026-02
"February 11, 2026",Tax,Sales tax paid by buyer,Order #3974590525,USD,--,-$30.61,-$30.61,--,0.0,-30.61,-30.61,2026-02-11,2026-02
"February 11, 2026",Sale,Payment for Order #3974590525,,USD,$183.64,--,$183.64,--,183.64,183.64,0.0,2026-02-11,2026-02
"February 11, 2026",Fee,Processing fee,Order #3974590525,USD,--,-$5.76,-$5.76,--,0.0,-5.76,-5.76,2026-02-11,2026-02
"February 10, 2026",Fee,Listing fee,Listing #4440303243,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-10,2026-02
"February 10, 2026",Fee,Listing fee,Listing #4440303243,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-10,2026-02
"February 10, 2026",Fee,Transaction fee: Shipping,Order #3974380721,USD,--,-$0.55,-$0.55,--,0.0,-0.55,-0.55,2026-02-10,2026-02
"February 10, 2026",Fee,Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...,Order #3974380721,USD,--,-$1.30,-$1.30,--,0.0,-1.3,-1.3,2026-02-10,2026-02
"February 10, 2026",Tax,Sales tax paid by buyer,Order #3974380721,USD,--,-$1.88,-$1.88,--,0.0,-1.88,-1.88,2026-02-10,2026-02
"February 10, 2026",Fee,Processing fee,Order #3974380721,USD,--,-$1.16,-$1.16,--,0.0,-1.16,-1.16,2026-02-10,2026-02
"February 10, 2026",Sale,Payment for Order #3974380721,,USD,$30.33,--,$30.33,--,30.33,30.33,0.0,2026-02-10,2026-02
"February 10, 2026",Fee,Listing fee,Listing #4426215313,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-10,2026-02
"February 10, 2026",Shipping,USPS shipping label,Label #299570408411,USD,--,-$8.81,-$8.81,--,0.0,-8.81,-8.81,2026-02-10,2026-02
"February 10, 2026",Shipping,USPS shipping label,Label #299570176223,USD,--,-$6.83,-$6.83,--,0.0,-6.83,-6.83,2026-02-10,2026-02
"February 10, 2026",Shipping,USPS shipping label,Label #298811496948,USD,--,-$12.58,-$12.58,--,0.0,-12.58,-12.58,2026-02-10,2026-02
"February 10, 2026",Fee,Transaction fee: Shipping,Order #3970489204,USD,--,-$3.93,-$3.93,--,0.0,-3.93,-3.93,2026-02-10,2026-02
"February 10, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Cabin De...,Order #3970489204,USD,--,-$3.38,-$3.38,--,0.0,-3.38,-3.38,2026-02-10,2026-02
"February 10, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Rustic Cabin De...,Order #3970489204,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-02-10,2026-02
"February 10, 2026",Sale,Payment for Order #3970489204,,USD,$148.50,--,$148.50,--,148.5,148.5,0.0,2026-02-10,2026-02
"February 10, 2026",Fee,Processing fee,Order #3970489204,USD,--,-$4.71,-$4.71,--,0.0,-4.71,-4.71,2026-02-10,2026-02
"February 10, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-10,2026-02
"February 10, 2026",Fee,Listing fee,Listing #4437653641,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-10,2026-02
"February 10, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Feb 9, 2026",USD,--,-$10.00,-$10.00,--,0.0,-10.0,-10.0,2026-02-10,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #298778463844,USD,--,-$27.65,-$27.65,--,0.0,-27.65,-27.65,2026-02-09,2026-02
"February 9, 2026",Fee,Transaction fee: Shipping,Order #3973793029,USD,--,-$2.03,-$2.03,--,0.0,-2.03,-2.03,2026-02-09,2026-02
"February 9, 2026",Fee,Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...,Order #3973793029,USD,--,-$3.12,-$3.12,--,0.0,-3.12,-3.12,2026-02-09,2026-02
"February 9, 2026",Tax,Sales tax paid by buyer,Order #3973793029,USD,--,-$15.06,-$15.06,--,0.0,-15.06,-15.06,2026-02-09,2026-02
"February 9, 2026",Fee,Processing fee,Order #3973793029,USD,--,-$3.08,-$3.08,--,0.0,-3.08,-3.08,2026-02-09,2026-02
"February 9, 2026",Sale,Payment for Order #3973793029,,USD,$94.32,--,$94.32,--,94.32,94.32,0.0,2026-02-09,2026-02
"February 9, 2026",Fee,Listing fee,Listing #4414036249,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-09,2026-02
"February 9, 2026",Fee,Listing fee,Listing #4455212951,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-09,2026-02
"February 9, 2026",Fee,Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...,Order #3969948704,USD,--,-$2.34,-$2.34,--,0.0,-2.34,-2.34,2026-02-09,2026-02
"February 9, 2026",Tax,Sales tax paid by buyer,Order #3969948704,USD,--,-$1.52,-$1.52,--,0.0,-1.52,-1.52,2026-02-09,2026-02
"February 9, 2026",Fee,Processing fee,Order #3969948704,USD,--,-$1.38,-$1.38,--,0.0,-1.38,-1.38,2026-02-09,2026-02
"February 9, 2026",Sale,Payment for Order #3969948704,,USD,$37.51,--,$37.51,--,37.51,37.51,0.0,2026-02-09,2026-02
"February 9, 2026",Fee,Listing fee,Listing #4426233970,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-09,2026-02
"February 9, 2026",Fee,Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...,Order #3973543155,USD,--,-$4.68,-$4.68,--,0.0,-4.68,-4.68,2026-02-09,2026-02
"February 9, 2026",Tax,Sales tax paid by buyer,Order #3973543155,USD,--,-$5.11,-$5.11,--,0.0,-5.11,-5.11,2026-02-09,2026-02
"February 9, 2026",Fee,Processing fee,Order #3973543155,USD,--,-$2.56,-$2.56,--,0.0,-2.56,-2.56,2026-02-09,2026-02
"February 9, 2026",Sale,Payment for Order #3973543155,,USD,$77.09,--,$77.09,--,77.09,77.09,0.0,2026-02-09,2026-02
"February 9, 2026",Fee,Listing fee,Listing #4426233970,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-09,2026-02
"February 9, 2026",Fee,Listing fee,Listing #4426233970,USD,--,-$0.20,-$0.20,--,0.0,-0.2,-0.2,2026-02-09,2026-02
"February 9, 2026",Deposit,"$1,052.86 sent to your bank account",,USD,--,--,--,--,0.0,0.0,0.0,2026-02-09,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #299474189749,USD,--,-$5.39,-$5.39,--,0.0,-5.39,-5.39,2026-02-09,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #299473025541,USD,--,-$10.64,-$10.64,--,0.0,-10.64,-10.64,2026-02-09,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #299472990749,USD,--,-$12.37,-$12.37,--,0.0,-12.37,-12.37,2026-02-09,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #298701353700,USD,--,-$8.81,-$8.81,--,0.0,-8.81,-8.81,2026-02-09,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #299464884061,USD,--,-$5.45,-$5.45,--,0.0,-5.45,-5.45,2026-02-09,2026-02
"February 9, 2026",Shipping,USPS shipping label,Label #298700373938,USD,--,-$5.45,-$5.45,--,0.0,-5.45,-5.45,2026-02-09,2026-02
"February 9, 2026",Marketing,Etsy Ads,"Bill for click-throughs to your shop on Feb 8, 2026",USD,--,-$10.00,-$10.00,--,0.0,-10.0,-10.0,2026-02-09,2026-02
"February 8, 2026",Fee,Transaction fee: Shipping,Order #3972875349,USD,--,-$0.73,-$0.73,--,0.0,-0.73,-0.73,2026-02-08,2026-02
"February 8, 2026",Fee,Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...,Order #3972875349,USD,--,-$1.04,-$1.04,--,0.0,-1.04,-1.04,2026-02-08,2026-02
"February 8, 2026",Tax,Sales tax paid by buyer,Order #3972875349,USD,--,-$1.27,-$1.27,--,0.0,-1.27,-1.27,2026-02-08,2026-02
